0,1,2,3,4,5,6,7
-1.5727613855841656,1.851567823001421,0.011466326935984233,-0.14671598019518106,-0.32629911907370407,3.412597898134048,1.953070252409608,-0.6873693406274444
-0.3571308724842078,-0.233647429789019,-0.0954323430813805,-0.14671598019518106,-0.3143391728262343,-0.568661500814992,0.1688625880446819,0.21212564954184068
-0.3571308724842078,-0.233647429789019,-0.0954323430813805,-0.14671598019518106,-0.3143391728262343,-0.568661500814992,0.1688625880446819,0.21212564954184068
-0.08085121041603557,-0.233647429789019,-0.041983008072698134,-0.025502963839168533,0.16405867707255495,3.9590452666172493,2.4122765145517873,-0.6873693406274444
1.584194219648149,-0.754951242986629,-0.12215701058572169,-0.1265138108025123,-0.3023792265787646,-0.4785877587573214,-0.23772628989370603,0.11218176174525345
0.6374759109612121,1.330264009803811,0.011466326935984233,-0.04570513323183729,-0.32629911907370407,4.055123924812098,2.8953997695138716,-0.6873693406274444
1.4478962530278507,0.287656383408591,-0.06870767557703931,-0.10631164140984355,-0.3023792265787646,-0.3885140166996508,0.11146180527690949,0.7384967919372001
-0.9833647731720648,-0.233647429789019,-0.12215701058572169,-0.14671598019518106,-0.32629911907370407,0.48219882319116497,-0.04160694877048362,-0.6873693406274444
0.6743131992369685,-0.233647429789019,-0.0954323430813805,-0.14671598019518106,-0.3023792265787646,-0.568661500814992,-0.1898923042538957,0.3120695373384279
-1.13071392627509,0.808960196606201,-0.0954323430813805,0.35833825462153784,1.1447742693650729,1.3348969146704466,-0.7160661462918095,-0.6873693406274444
0.9690115054430188,0.808960196606201,-0.06870767557703931,-0.1265138108025123,-0.3023792265787646,-0.4785877587573214,-0.11335792723019913,0.7918001987620465
-1.6832732504114345,-0.233647429789019,-0.12215701058572169,-0.14671598019518106,-0.08710019412430942,0.10388910654894845,-0.3333942611733267,-0.6873693406274444
-1.1675512145508462,0.287656383408591,-0.0954323430813805,-0.1265138108025123,-0.2904192803312949,0.0018055322169217847,0.07319461676506121,-0.6873693406274444
0.9690115054430188,-0.233647429789019,-0.0954323430813805,-0.1265138108025123,-0.3023792265787646,-0.568661500814992,-0.14205831861408535,0.6119012007281895
-0.06243256627815742,0.287656383408591,0.011466326935984233,-0.04570513323183729,-0.32629911907370407,5.4362546363630475,4.067332417689225,-0.6873693406274444
0.4532894695824307,-0.233647429789019,-0.0954323430813805,-0.14671598019518106,-0.3023792265787646,-0.26841569395609,0.2693139578882836,0.3520470924570628
0.26910302820364923,-0.233647429789019,-0.06870767557703931,-0.1265138108025123,-0.32629911907370407,1.2328133403384198,0.6615526401347285,-0.6873693406274444
0.41645218130667444,0.287656383408591,-0.041983008072698134,-0.04570513323183729,-0.32629911907370407,5.874613514377044,2.3118251447081857,-0.6873693406274444
0.9690115054430188,1.330264009803811,-0.06870767557703931,-0.14671598019518106,-0.3023792265787646,-0.4785877587573214,-0.11335792723019913,0.7918001987620465
-0.13610714282967,0.287656383408591,-0.041983008072698134,-0.04570513323183729,-0.3023792265787646,-0.24439602940737784,3.0149847336133977,2.644093585925463
-0.7255037552417708,-0.233647429789019,-0.0954323430813805,-0.14671598019518106,-0.3023792265787646,-0.568661500814992,-0.23772628989370603,0.24544027880736974
0.9984813360636239,-0.233647429789019,-0.06870767557703931,-0.1265138108025123,-0.2904192803312949,-0.568661500814992,-0.05595714446242672,1.2582050084794536
0.26910302820364923,-0.233647429789019,-0.01525834056835695,-0.10631164140984355,-0.3023792265787646,-0.4785877587573214,0.40803251624373366,1.424778154807099
0.3796148930309181,-0.233647429789019,-0.041983008072698134,-0.025502963839168533,-0.3023792265787646,-0.3284648553278704,4.067332417689225,1.9778010006148816
0.7295691316506029,0.287656383408591,-0.06870767557703931,-0.14671598019518106,-0.3023792265787646,-0.568661500814992,0.049277623945156036,0.5119573129316024
-0.2097817193811826,-0.233647429789019,-0.0954323430813805,-0.1265138108025123,-0.3143391728262343,-0.5086123394432116,0.2358301679404164,0.4453280544005442
